,num_mc_samples,model_train_size,image_id,run_id,agg_uncertainty
265,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,5,0.23317017
266,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,6,0.21686849
267,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,7,0.2446613
268,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,8,0.24402606
269,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,9,0.24297218
270,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,0,0.35760117
271,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,1,0.364506
272,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,2,0.3629476
273,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,3,0.3523341
274,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,4,0.3370553
275,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,5,0.34865454
276,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,6,0.34819868
277,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,7,0.35062054
278,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,8,0.3654239
279,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,9,0.3576661
280,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,0,0.21946493
281,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,1,0.20340653
282,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,2,0.19930781
283,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,3,0.18672483
284,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,4,0.1926775
285,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,5,0.18775508
286,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,6,0.21052326
287,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,7,0.19980203
288,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,8,0.17356473
289,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,9,0.20246257
290,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,0,0.27629814
291,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,1,0.4198628
292,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,2,0.41692185
293,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,3,0.4391565
294,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,4,0.47030115
295,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,5,0.35622343
296,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,6,0.44434047
297,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,7,0.4757268
298,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,8,0.31917405
299,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,9,0.32414994
300,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,0,0.21885978
301,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,1,0.20577571
302,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,2,0.21652257
303,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,3,0.20160948
304,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,4,0.2192233
305,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,5,0.22874956
306,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,6,0.2174633
307,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,7,0.21795312
308,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,8,0.22952786
309,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,9,0.20629735
310,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,0,0.19510044
311,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,1,0.19154006
312,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,2,0.1761072
313,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,3,0.18884736
314,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,4,0.20763895
315,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,5,0.18534641
316,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,6,0.20284496
317,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,7,0.20378734
318,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,8,0.20311119
319,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,9,0.18594971
320,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,0,0.12309493
321,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,1,0.123093516
322,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,2,0.1093696
323,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,3,0.117820874
324,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,4,0.12292075
325,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,5,0.12369926
326,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,6,0.13411127
327,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,7,0.12966326
328,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,8,0.12576166
329,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,9,0.13731901
330,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,0,0.15129805
331,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,1,0.1620555
332,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,2,0.16795413
333,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,3,0.13610308
334,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,4,0.14472465
335,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,5,0.15439828
336,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,6,0.15724432
337,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,7,0.15444316
338,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,8,0.1614433
339,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,9,0.15741062
340,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,0,0.13322607
341,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,1,0.13307737
342,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,2,0.12695235
343,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,3,0.12435175
344,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,4,0.12249949
345,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,5,0.13508938
346,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,6,0.13519633
347,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,7,0.12802042
348,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,8,0.122281075
349,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_192,9,0.13061222
350,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,0,0.1833965
351,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,1,0.18955016
352,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,2,0.1750649
353,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,3,0.17907779
354,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,4,0.15517636
355,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,5,0.16866724
356,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,6,0.17564914
357,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,7,0.17071661
358,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,8,0.18160734
359,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_195,9,0.1532155
360,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,0,0.14756204
361,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,1,0.15430185
362,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,2,0.15480688
363,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,3,0.14094916
364,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,4,0.15050562
365,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,5,0.14313596
366,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,6,0.15178162
367,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,7,0.13544029
368,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,8,0.14662315
369,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_198,9,0.1468632
370,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,0,0.17955998
371,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,1,0.16444951
372,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,2,0.16931207
373,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,3,0.17008841
374,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,4,0.17076352
375,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,5,0.164692
376,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,6,0.1659345
377,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,7,0.1626107
378,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,8,0.16301739
379,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_201,9,0.16344087
380,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,0,0.2004508
381,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,1,0.17952268
382,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,2,0.21418329
383,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,3,0.19472395
384,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,4,0.1963586
385,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,5,0.19805086
386,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,6,0.19456214
387,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,7,0.21723318
388,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,8,0.22089209
389,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_204,9,0.20850936
390,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,0,0.15301138
391,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,1,0.14990206
392,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,2,0.15278053
393,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,3,0.15103588
394,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,4,0.1398297
395,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,5,0.16729295
396,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,6,0.17121956
397,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,7,0.16872373
398,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,8,0.17183536
399,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_207,9,0.16273044
400,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,0,0.3366385
401,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,1,0.4025098
402,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,2,0.47085524
403,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,3,0.3883075
404,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,4,0.3892888
405,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,5,0.24926141
406,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,6,0.37612027
407,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,7,0.3417116
408,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,8,0.3526105
409,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_21,9,0.3229709
410,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,0,0.20838565
411,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,1,0.21074535
412,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,2,0.19730769
413,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,3,0.20066366
414,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,4,0.21036136
415,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,5,0.19751902
416,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,6,0.21679574
417,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,7,0.20418452
418,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,8,0.20415711
419,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_210,9,0.21702774
420,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,0,0.24814591
421,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,1,0.25183296
422,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,2,0.21301301
423,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,3,0.23505001
424,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,4,0.24612099
425,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,5,0.24735485
426,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,6,0.24761277
427,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,7,0.21989313
428,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,8,0.24484542
429,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_213,9,0.21669632
430,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,0,0.23928829
431,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,1,0.21601306
432,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,2,0.23285547
433,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,3,0.22359808
434,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,4,0.2172316
435,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,5,0.24333166
436,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,6,0.23965725
437,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,7,0.23124789
438,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,8,0.22445466
439,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_216,9,0.21528144
440,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,0,0.1616138
441,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,1,0.14756817
442,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,2,0.17276607
443,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,3,0.16470845
444,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,4,0.17475091
445,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,5,0.17471814
446,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,6,0.15561725
447,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,7,0.16693868
448,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,8,0.17408158
449,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_219,9,0.18141581
450,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,0,0.16467018
451,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,1,0.17968795
452,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,2,0.18193102
453,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,3,0.17802785
454,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,4,0.1711074
455,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,5,0.17321122
456,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,6,0.1892807
457,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,7,0.17805466
458,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,8,0.16846982
459,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_222,9,0.16568905
460,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,0,0.19338672
461,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,1,0.20585196
462,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,2,0.19310658
463,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,3,0.20059992
464,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,4,0.20712258
465,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,5,0.2086175
466,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,6,0.21489076
467,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,7,0.19095476
468,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,8,0.19971263
469,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_225,9,0.21005303
470,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,0,0.12867615
471,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,1,0.13157827
472,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,2,0.13854262
473,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,3,0.13630992
474,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,4,0.13506356
475,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,5,0.1417881
476,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,6,0.11848471
477,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,7,0.12710007
478,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,8,0.13114475
479,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_228,9,0.12387323
480,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,0,0.1804367
481,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,1,0.18749475
482,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,2,0.16875207
483,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,3,0.17597981
484,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,4,0.17253445
485,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,5,0.1697309
486,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,6,0.16352022
487,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,7,0.16555755
488,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,8,0.18162763
489,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_231,9,0.16519864
490,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,0,0.13166304
491,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,1,0.14372241
492,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,2,0.15008105
493,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,3,0.13466206
494,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,4,0.14722624
495,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,5,0.13874991
496,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,6,0.14538987
497,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,7,0.1384034
498,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,8,0.15206622
499,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_234,9,0.13262865
500,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,0,0.20653248
501,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,1,0.20044944
502,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,2,0.19256687
503,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,3,0.22330663
504,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,4,0.18786888
505,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,5,0.21170965
506,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,6,0.21550593
507,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,7,0.21677586
508,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,8,0.19378152
509,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_237,9,0.2251418
510,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,0,0.12790981
511,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,1,0.23594525
512,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,2,0.038
513,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,3,0.10697471
514,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,4,0.18467242
515,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,5,0.27523443
516,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,6,0.23043832
517,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,7,0.06029544
518,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,8,0.118984975
519,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_24,9,0.12513296
520,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,0,0.270089
521,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,1,0.40995225
522,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,2,0.26040563
523,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,3,0.27392796
524,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,4,0.30122682
525,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,5,0.29263133
526,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,6,0.32406107
527,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,7,0.30370322
528,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,8,0.31536186
529,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_27,9,0.26112264
530,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_3,0,0.44414926
531,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_3,1,0.5456292
532,20,15,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_3,2,0.5653498
